source_model,target_model,pair_label,suite,n,baseline_asr_mean,candidate_asr_mean,asr_retention_mean,runtime_speedup_mean,estimator_speedup_mean,clean_drop_delta_mean,runtime_faster_significant,efficiency_win,study_id,source_profile,baseline_asr_std,candidate_asr_std,delta_asr_mean,delta_asr_std,delta_asr_ci_low,delta_asr_ci_high,asr_retention_std,baseline_duration_sec_mean,baseline_duration_sec_std,candidate_duration_sec_mean,candidate_duration_sec_std,runtime_speedup_std,baseline_estimator_time_mean,baseline_estimator_time_std,candidate_estimator_time_mean,candidate_estimator_time_std,estimator_speedup_std,baseline_clean_drop_mean,candidate_clean_drop_mean,baseline_lpips_mean,candidate_lpips_mean,baseline_ssim_mean,candidate_ssim_mean,runtime_delta_mean,runtime_t_stat,runtime_p_value,runtime_p_value_holm
vgg16,densenet121,VGG16->DenseNet121,static_q80,3,0.1540880503144654,0.1446540880503144,0.9380641145347028,2.4157412398201754,2.791864499990975,0.0,True,False,matrix_vgg16,vgg16_only,0.0196383584855295,0.0196383584855295,-0.0094339622641509,0.0,-0.0094339622641509,-0.0094339622641509,0.0083817198938656,330.57112133336096,13.706769321644304,136.8426263333337,0.8494949446195368,0.1003631961155814,3.2712007434024097,0.1270003012570403,1.1717524010424918,0.0062718297354272,0.1128403857060988,0.03125,0.03125,0.085277660517022,0.0858216229050109,0.886856502542893,0.8870848926405112,193.72849500002727,24.525558290038763,0.000829183828658,0.0066334706292643
vgg16,densenet121,VGG16->DenseNet121,static_q90,3,0.1509433962264151,0.1477987421383647,0.9761904761904764,2.2291402611605364,2.516456429857284,0.0,False,False,matrix_vgg16,vgg16_only,0.0163401019581969,0.0217868026109292,-0.0031446540880503,0.0054467006527323,-0.0166750085841178,0.0103857004080171,0.0412393049421161,293.75516736664576,17.94102759719428,150.91244453335335,70.26223576680098,0.9456837069447168,2.9289950222215944,0.1726259486753119,1.328425734721855,0.6142392418153048,1.045096753006946,0.0234375,0.0234375,0.0864294034739335,0.0874823037690172,0.8866208133598169,0.8864625679949919,142.8427228332924,3.010916334428496,0.0474350963190889,0.0948701926381778
vgg16,mobilenet_v2,VGG16->MobileNetV2,dynamic_uniform,3,0.2234848484848484,0.2083333333333333,0.9478715728715728,3.3709175667559896,3.5727822397214264,0.0,True,True,matrix_vgg16,vgg16_only,0.0365289801552763,0.0173582412687721,-0.0151515151515151,0.0347164825375442,-0.1013920386423506,0.0710890083393203,0.1612738714168978,329.7202671999888,11.511755781089278,97.8186105666682,0.2553361260494916,0.1249742557360885,3.345718098264721,0.1147889934161399,0.9364958284697624,0.0022890283973265,0.1302003458879425,0.0182291666666666,0.0182291666666666,0.0859512677416205,0.0863793560614188,0.8872527293860912,0.887168242285649,231.90165663332056,34.254383201181525,0.0004255816968645,0.0042558169686459
vgg16,mobilenet_v2,VGG16->MobileNetV2,static_q70,3,0.2613636363636363,0.2840909090909091,1.0952380952380951,3.2611356983509894,3.454675349384378,0.0,True,True,matrix_vgg16,vgg16_only,0.0300653558075521,0.0300653558075521,0.0227272727272727,0.0393647910811108,-0.0750602893124877,0.1205148347670332,0.1649572197684644,320.8448103000216,33.55646322998513,98.38168706665358,0.0911220789918594,0.3399713626489365,3.25535283437542,0.3277537194240379,0.9423602472221924,0.0009847893622414,0.3508911323085141,0.109375,0.109375,0.0850029531866312,0.0849519263332088,0.8868833867212137,0.886528084675471,222.463123233368,11.496120270346449,0.0037408656343259,0.0176911564395503
vgg16,mobilenet_v2,VGG16->MobileNetV2,static_q80,3,0.1628787878787878,0.1742424242424242,1.0676638176638178,3.269148079442188,3.4629787275600648,0.0,True,True,matrix_vgg16,vgg16_only,0.0365289801552763,0.0459255895946293,0.0113636363636363,0.0227272727272727,-0.0450940389034165,0.0678213116306893,0.1574009615676255,321.5190744999952,32.41741367370991,98.36811689999496,0.2703509437821566,0.3379933631624665,3.262174226041882,0.3161434239721824,0.9421735499963688,0.0024130337651807,0.3439000546379512,0.0,0.0,0.085277660517022,0.0858216229050109,0.886856502542893,0.8870848926405112,223.15095760000017,11.82435277763392,0.00353823128791,0.0176911564395503
vgg16,mobilenet_v2,VGG16->MobileNetV2,static_q90,3,0.1742424242424242,0.1704545454545454,1.0552115583075337,3.28092097390704,3.474655823256105,0.0,True,True,matrix_vgg16,vgg16_only,0.0537024502983251,0.0113636363636363,-0.0037878787878787,0.0524863881081477,-0.1341712948408927,0.1265955372651352,0.3853100491307681,323.12480220000725,38.94039529155402,98.47963576664915,0.1405275400456767,0.3927697000187592,3.274925001736241,0.3796240865809113,0.9425019375008156,0.0019918459322487,0.401798036416164,0.0,0.0,0.0864294034739335,0.0874823037690172,0.8866208133598169,0.8864625679949919,224.6451664333581,10.012906151432649,0.0049137238246855,0.0176911564395503
vgg16,resnet18,VGG16->ResNet18,dynamic_uniform,3,0.1715210355987055,0.1553398058252427,0.9066176470588236,2.8049792610132287,3.016919909694993,0.0,True,False,matrix_vgg16,vgg16_only,0.0202103495093799,0.0168160272579502,-0.0161812297734627,0.0056053424193167,-0.0301056722645613,-0.0022567872823641,0.0281628205914788,280.87365916666266,9.564221892028543,100.13703263333689,0.1871536486916994,0.0991713283434686,2.8467644361111923,0.0922401675233414,0.9436187732636526,0.0009345662556684,0.1005571248044763,0.0208333333333333,0.0208333333333333,0.0859512677416205,0.0863793560614188,0.8872527293860912,0.887168242285649,180.73662653332576,32.30377466377287,0.0004784535074265,0.0043060815668388
vgg16,resnet18,VGG16->ResNet18,static_q70,3,0.1812297734627831,0.1715210355987055,0.952941176470588,2.213503624746448,2.4452416512120223,0.0,True,False,matrix_vgg16,vgg16_only,0.0148303420548732,0.0148303420548732,-0.0097087378640776,0.0256869059326659,-0.0735185495895964,0.054101073861441,0.135677206996127,283.69923023334314,0.9873139815798382,128.23341763331942,3.3723986769951875,0.0649002766960981,2.878020821180144,0.0111431836906095,1.1774845666677722,0.0276172744784445,0.0659125919569835,0.0390625,0.0390625,0.0850029531866312,0.0849519263332088,0.8868833867212137,0.886528084675471,155.46581260002372,61.84321880895484,0.0001306819312098,0.0014375012433084
vgg16,resnet18,VGG16->ResNet18,static_q80,3,0.1974110032362459,0.1844660194174757,0.9322169059011164,2.5443601682939536,2.764706829246872,0.0,True,False,matrix_vgg16,vgg16_only,0.0148303420548732,0.0256869059326659,-0.0129449838187702,0.0148303420548732,-0.0497855957954378,0.0238956281578973,0.0812810558742401,284.0120588333327,0.2495717051723253,112.59764940000603,12.843592033439432,0.2897685063930068,2.882045376042495,0.0030428870137021,1.0500249260405528,0.1095917027787126,0.2873271763590291,0.03125,0.03125,0.085277660517022,0.0858216229050109,0.886856502542893,0.8870848926405112,171.4144094333266,23.125516780041803,0.0009323330224937,0.0066334706292643
vgg16,resnet18,VGG16->ResNet18,static_q90,3,0.1877022653721682,0.1812297734627831,0.968421052631579,2.796420578452936,3.0076145715774287,0.0,True,False,matrix_vgg16,vgg16_only,0.0056053424193167,0.0296606841097465,-0.0064724919093851,0.0340959668377111,-0.0911715689495319,0.0782265851307617,0.1798737630593163,279.2954160999992,4.099802876026769,99.87663239997346,0.0709018731350921,0.0426592990341505,2.832721947916778,0.0415576367718708,0.9418499961799776,0.0012979718823037,0.0438791807093685,0.0,0.0,0.0864294034739335,0.0874823037690172,0.8866208133598169,0.8864625679949919,179.41878370002573,74.75551722416046,8.944724145704266e-05,0.0010733668974845
